pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,Error,Expected_result
452734673,AIGER-Real/genbuf64b40n.aag,9164877,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.09,3600.5,92357976,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734677,AIGER-Real/amba10b24n.aag,9164878,simpleBDDSolver,24326,seqreal2,332128,complete,71.9666,71.9929,92191196,REALIZABLE,-,realizable
452734678,AIGER-Real/amba10b24n.aag,9164878,simpleBDDSolver,24326,seqreal1,332129,complete,70.6557,70.6677,92190904,REALIZABLE,-,realizable
452734682,AIGER-Real/stay20y.aag,9164879,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600,3600.52,92566076,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734683,AIGER-Real/stay20y.aag,9164879,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.02,3600.61,92566076,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734687,AIGER-Real/demo-v10_5_REAL.aag,9164880,simpleBDDSolver,24326,seqreal2,332128,complete,0.014691,0.014662,113176,REALIZABLE,-,realizable
452734688,AIGER-Real/demo-v10_5_REAL.aag,9164880,simpleBDDSolver,24326,seqreal1,332129,complete,0.014935,0.0149309,113176,REALIZABLE,-,realizable
452734692,AIGER-Real/driver_a7n.aag,9164881,simpleBDDSolver,24326,seqreal2,332128,complete,1.58122,1.5813,92055680,UNREALIZABLE,-,unrealizable
452734693,AIGER-Real/driver_a7n.aag,9164881,simpleBDDSolver,24326,seqreal1,332129,complete,1.5871,1.5872,92055772,UNREALIZABLE,-,unrealizable
452734697,AIGER-Real/mult_bool_matrix_dyn_6_6.aag,9164882,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.08,3600.61,92814900,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734698,AIGER-Real/mult_bool_matrix_dyn_6_6.aag,9164882,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.01,3600.65,92773752,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734702,AIGER-Real/mv20y.aag,9164883,simpleBDDSolver,24326,seqreal2,332128,complete,0.063335,0.0632841,113176,REALIZABLE,-,realizable
452734703,AIGER-Real/mv20y.aag,9164883,simpleBDDSolver,24326,seqreal1,332129,complete,0.065177,0.06513,113176,REALIZABLE,-,realizable
452734707,AIGER-Real/genbuf40b14n.aag,9164884,simpleBDDSolver,24326,seqreal2,332128,complete,504.739,504.807,92269020,REALIZABLE,-,realizable
452734708,AIGER-Real/genbuf40b14n.aag,9164884,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.04,3600.14,92422984,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734712,AIGER-Real/load_3c_comp_comp2_REAL.aag,9164885,simpleBDDSolver,24326,seqreal2,332128,complete,19.0889,19.0908,92081684,REALIZABLE,-,realizable
452734713,AIGER-Real/load_3c_comp_comp2_REAL.aag,9164885,simpleBDDSolver,24326,seqreal1,332129,complete,7.76932,7.76918,92074080,REALIZABLE,-,realizable
452734717,AIGER-Real/cycle_sched_6_5_2.aag,9164886,simpleBDDSolver,24326,seqreal2,332128,complete,0.072489,0.072511,113176,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734718,AIGER-Real/cycle_sched_6_5_2.aag,9164886,simpleBDDSolver,24326,seqreal1,332129,complete,0.070857,0.070873,113176,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734722,AIGER-Real/moving_obstacle_96x96_43glitches.aag,9164887,simpleBDDSolver,24326,seqreal2,332128,complete,896.869,896.962,92284460,REALIZABLE,-,realizable
452734723,AIGER-Real/moving_obstacle_96x96_43glitches.aag,9164887,simpleBDDSolver,24326,seqreal1,332129,complete,930.807,930.842,92284572,REALIZABLE,-,realizable
452734727,AIGER-Real/stay16n.aag,9164888,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.08,3600.32,92487756,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734728,AIGER-Real/stay16n.aag,9164888,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.02,3600.52,92487756,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734732,AIGER-Real/factory_assembly_5x5_2_1errors.aag,9164889,simpleBDDSolver,24326,seqreal2,332128,complete,457.692,457.755,92272168,REALIZABLE,-,realizable
452734733,AIGER-Real/factory_assembly_5x5_2_1errors.aag,9164889,simpleBDDSolver,24326,seqreal1,332129,complete,399.916,400.009,92272136,REALIZABLE,-,realizable
452734737,AIGER-Real/moving_obstacle_8x8_0glitches.aag,9164890,simpleBDDSolver,24326,seqreal2,332128,complete,0.108942,0.108892,113176,REALIZABLE,-,realizable
452734738,AIGER-Real/moving_obstacle_8x8_0glitches.aag,9164890,simpleBDDSolver,24326,seqreal1,332129,complete,0.109248,0.109256,113176,REALIZABLE,-,realizable
452734742,AIGER-Real/cycle_sched_4_4_1.aag,9164891,simpleBDDSolver,24326,seqreal2,332128,complete,3.06419,3.06423,92062596,REALIZABLE,-,realizable
452734743,AIGER-Real/cycle_sched_4_4_1.aag,9164891,simpleBDDSolver,24326,seqreal1,332129,complete,2.53586,2.53608,92060656,REALIZABLE,-,realizable
452734747,AIGER-Real/factory_assembly_5x4_1_0errors.aag,9164892,simpleBDDSolver,24326,seqreal2,332128,complete,1.30458,0.704579,92055984,UNREALIZABLE,-,unrealizable
452734748,AIGER-Real/factory_assembly_5x4_1_0errors.aag,9164892,simpleBDDSolver,24326,seqreal1,332129,complete,0.708379,0.708445,92055960,UNREALIZABLE,-,unrealizable
452734752,AIGER-Real/ltl2dpa_E4_comp2_REAL.aag,9164893,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.07,3600.31,92228388,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734753,AIGER-Real/ltl2dpa_E4_comp2_REAL.aag,9164893,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.02,3600.02,92293804,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734757,AIGER-Real/mvs24y.aag,9164894,simpleBDDSolver,24326,seqreal2,332128,complete,0.014681,0.014694,113176,REALIZABLE,-,realizable
452734758,AIGER-Real/mvs24y.aag,9164894,simpleBDDSolver,24326,seqreal1,332129,complete,0.014527,0.0145091,113176,REALIZABLE,-,realizable
452734762,AIGER-Real/mult_bool_matrix_4_4_5.aag,9164895,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.01,3600.61,92598540,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734763,AIGER-Real/mult_bool_matrix_4_4_5.aag,9164895,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.1,3600.43,92598540,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734767,AIGER-Real/factory_assembly_5x5_2_0errors.aag,9164896,simpleBDDSolver,24326,seqreal2,332128,complete,278.229,278.223,92280104,REALIZABLE,-,realizable
452734768,AIGER-Real/factory_assembly_5x5_2_0errors.aag,9164896,simpleBDDSolver,24326,seqreal1,332129,complete,255.629,255.664,92280744,REALIZABLE,-,realizable
452734772,AIGER-Real/driver_b5y.aag,9164897,simpleBDDSolver,24326,seqreal2,332128,complete,0.366547,0.366547,113176,UNREALIZABLE,-,unrealizable
452734773,AIGER-Real/driver_b5y.aag,9164897,simpleBDDSolver,24326,seqreal1,332129,complete,0.365262,0.365448,113176,UNREALIZABLE,-,unrealizable
452734777,AIGER-Real/ltl2dba_R6_comp3_UNREAL.aag,9164898,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.05,3600.27,92362240,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734778,AIGER-Real/ltl2dba_R6_comp3_UNREAL.aag,9164898,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.07,3600.12,92362244,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734782,AIGER-Real/factory_assembly_5x5_2_11errors.aag,9164899,simpleBDDSolver,24326,seqreal2,332128,complete,656.337,656.416,92280804,UNREALIZABLE,-,unrealizable
452734783,AIGER-Real/factory_assembly_5x5_2_11errors.aag,9164899,simpleBDDSolver,24326,seqreal1,332129,complete,673.807,673.946,92291468,UNREALIZABLE,-,unrealizable
452734787,AIGER-Real/gb_s2_r2_comp2_UNREAL.aag,9164900,simpleBDDSolver,24326,seqreal2,332128,complete,2575.09,2575.23,92262468,UNREALIZABLE,-,unrealizable
452734788,AIGER-Real/gb_s2_r2_comp2_UNREAL.aag,9164900,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.07,3599.91,92239436,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734792,AIGER-Real/cnt20y.aag,9164901,simpleBDDSolver,24326,seqreal2,332128,complete,8.76703,8.76729,92054652,REALIZABLE,-,realizable
452734793,AIGER-Real/cnt20y.aag,9164901,simpleBDDSolver,24326,seqreal1,332129,complete,8.73255,8.73296,92054652,REALIZABLE,-,realizable
452734797,AIGER-Real/6s192_c0to1.aag,9164902,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.07,3600.51,92380976,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452734798,AIGER-Real/6s192_c0to1.aag,9164902,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.1,3600.42,92424896,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452734802,AIGER-Real/factory_assembly_5x5_2_10errors.aag,9164903,simpleBDDSolver,24326,seqreal2,332128,complete,524.763,524.87,92278512,REALIZABLE,-,realizable
452734803,AIGER-Real/factory_assembly_5x5_2_10errors.aag,9164903,simpleBDDSolver,24326,seqreal1,332129,complete,550.482,550.556,92269300,REALIZABLE,-,realizable
452734807,AIGER-Real/load_4c_comp_comp7_REAL.aag,9164904,simpleBDDSolver,24326,seqreal2,332128,complete,1828.2,1828.32,92294100,REALIZABLE,-,realizable
452734808,AIGER-Real/load_4c_comp_comp7_REAL.aag,9164904,simpleBDDSolver,24326,seqreal1,332129,complete,335.683,335.722,92157784,REALIZABLE,-,realizable
452734812,AIGER-Real/amba8match5.aag,9164905,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.07,3600.5,92429524,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734813,AIGER-Real/amba8match5.aag,9164905,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.02,3600.62,92429524,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734817,AIGER-Real/stay18n.aag,9164906,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.09,3600.92,92597312,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734818,AIGER-Real/stay18n.aag,9164906,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.06,3600.19,92597312,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734822,AIGER-Real/mult12.aag,9164907,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.06,3600.51,92468832,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734823,AIGER-Real/mult12.aag,9164907,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.04,3600.51,92468836,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734827,AIGER-Real/amba2match4.aag,9164908,simpleBDDSolver,24326,seqreal2,332128,complete,0.153816,0.153804,113176,UNREALIZABLE,-,unrealizable
452734828,AIGER-Real/amba2match4.aag,9164908,simpleBDDSolver,24326,seqreal1,332129,complete,0.154042,0.154022,113176,UNREALIZABLE,-,unrealizable
452734832,AIGER-Real/driver_d9y.aag,9164909,simpleBDDSolver,24326,seqreal2,332128,complete,0.101895,0.101852,113176,REALIZABLE,-,realizable
452734833,AIGER-Real/driver_d9y.aag,9164909,simpleBDDSolver,24326,seqreal1,332129,complete,0.102595,0.10255,113176,REALIZABLE,-,realizable
452734837,AIGER-Real/amba2match3.aag,9164910,simpleBDDSolver,24326,seqreal2,332128,complete,0.206414,0.206402,113176,UNREALIZABLE,-,unrealizable
452734838,AIGER-Real/amba2match3.aag,9164910,simpleBDDSolver,24326,seqreal1,332129,complete,0.206714,0.20669,113176,UNREALIZABLE,-,unrealizable
452734842,AIGER-Real/driver_c10n.aag,9164911,simpleBDDSolver,24326,seqreal2,332128,complete,0.162775,0.16274,113176,REALIZABLE,-,realizable
452734843,AIGER-Real/driver_c10n.aag,9164911,simpleBDDSolver,24326,seqreal1,332129,complete,0.158455,0.158443,113176,REALIZABLE,-,realizable
452734847,AIGER-Real/demo-v18_2_UNREAL.aag,9164912,simpleBDDSolver,24326,seqreal2,332128,complete,13.9493,13.9496,92101440,UNREALIZABLE,-,unrealizable
452734848,AIGER-Real/demo-v18_2_UNREAL.aag,9164912,simpleBDDSolver,24326,seqreal1,332129,complete,4.1596,4.15969,92063600,UNREALIZABLE,-,unrealizable
452734852,AIGER-Real/cycle_sched_4_8_2.aag,9164913,simpleBDDSolver,24326,seqreal2,332128,complete,21.5243,21.5249,92075988,REALIZABLE,-,realizable
452734853,AIGER-Real/cycle_sched_4_8_2.aag,9164913,simpleBDDSolver,24326,seqreal1,332129,complete,32.4424,32.4452,92081532,REALIZABLE,-,realizable
452734857,AIGER-Real/mult_bool_matrix_4_3_5.aag,9164914,simpleBDDSolver,24326,seqreal2,332128,complete,389.725,389.772,92245400,REALIZABLE,-,realizable
452734858,AIGER-Real/mult_bool_matrix_4_3_5.aag,9164914,simpleBDDSolver,24326,seqreal1,332129,complete,377.813,377.874,92245400,REALIZABLE,-,realizable
452734862,AIGER-Real/cnt15y.aag,9164915,simpleBDDSolver,24326,seqreal2,332128,complete,0.221667,0.221661,113176,REALIZABLE,-,realizable
452734863,AIGER-Real/cnt15y.aag,9164915,simpleBDDSolver,24326,seqreal1,332129,complete,0.221224,0.221212,113176,REALIZABLE,-,realizable
452734867,AIGER-Real/mult_bool_matrix_6_10_7.aag,9164916,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.07,3600.8,93133348,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452734868,AIGER-Real/mult_bool_matrix_6_10_7.aag,9164916,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.01,3600.41,93096484,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452734872,AIGER-Real/halfadder_shiftedmatch.aag,9164917,simpleBDDSolver,24326,seqreal2,332128,complete,0.012754,0.0127149,113176,REALIZABLE,-,realizable
452734873,AIGER-Real/halfadder_shiftedmatch.aag,9164917,simpleBDDSolver,24326,seqreal1,332129,complete,0.012644,0.0125991,113176,REALIZABLE,-,realizable
452734877,AIGER-Real/moving_obstacle_48x48_19glitches.aag,9164918,simpleBDDSolver,24326,seqreal2,332128,complete,44.8463,44.8479,92164760,REALIZABLE,-,realizable
452734878,AIGER-Real/moving_obstacle_48x48_19glitches.aag,9164918,simpleBDDSolver,24326,seqreal1,332129,complete,42.521,42.5408,92115708,REALIZABLE,-,realizable
452734882,AIGER-Real/beemptrsn7b1_c0to3.aag,9164919,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.02,3600.55,92540436,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734883,AIGER-Real/beemptrsn7b1_c0to3.aag,9164919,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.07,3600.41,92540436,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734887,AIGER-Real/beemskbn2f1_c0to1.aag,9164920,simpleBDDSolver,24326,seqreal2,332128,complete,22.6377,22.6401,92070024,REALIZABLE,-,realizable
452734888,AIGER-Real/beemskbn2f1_c0to1.aag,9164920,simpleBDDSolver,24326,seqreal1,332129,complete,19.7782,19.7892,92070024,REALIZABLE,-,realizable
452734892,AIGER-Real/gb_s2_r4_comp5_REAL.aag,9164921,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.1,3600.12,92205504,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452734893,AIGER-Real/gb_s2_r4_comp5_REAL.aag,9164921,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.01,3600.4,92187352,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452734897,AIGER-Real/very_good_bakery2.sym.aag,9164922,simpleBDDSolver,24326,seqreal2,332128,complete,0.523202,0.523255,113176,REALIZABLE,-,realizable
452734898,AIGER-Real/very_good_bakery2.sym.aag,9164922,simpleBDDSolver,24326,seqreal1,332129,complete,0.517564,0.517545,113176,REALIZABLE,-,realizable
452734902,AIGER-Real/genbuf20b3unrealy.aag,9164923,simpleBDDSolver,24326,seqreal2,332128,complete,27.7227,27.7218,92190844,UNREALIZABLE,-,unrealizable
452734903,AIGER-Real/genbuf20b3unrealy.aag,9164923,simpleBDDSolver,24326,seqreal1,332129,complete,2325.12,2325.16,92294652,UNREALIZABLE,-,unrealizable
452734907,AIGER-Real/factory_assembly_7x5_2_10errors.aag,9164924,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.08,3600.41,92554124,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734908,AIGER-Real/factory_assembly_7x5_2_10errors.aag,9164924,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.07,3600.43,92601052,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734912,AIGER-Real/genbuf24c2unrealy.aag,9164925,simpleBDDSolver,24326,seqreal2,332128,complete,477.723,477.82,92282256,UNREALIZABLE,-,unrealizable
452734913,AIGER-Real/genbuf24c2unrealy.aag,9164925,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.03,3600.3,92474184,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734917,AIGER-Real/bs128n.aag,9164926,simpleBDDSolver,24326,seqreal2,332128,complete,0.021028,0.0210131,113176,REALIZABLE,-,realizable
452734918,AIGER-Real/bs128n.aag,9164926,simpleBDDSolver,24326,seqreal1,332129,complete,0.020865,0.0208731,113176,REALIZABLE,-,realizable
452734922,AIGER-Real/moving_obstacle_8x8_1glitches.aag,9164927,simpleBDDSolver,24326,seqreal2,332128,complete,0.25179,0.251825,113176,UNREALIZABLE,-,unrealizable
452734923,AIGER-Real/moving_obstacle_8x8_1glitches.aag,9164927,simpleBDDSolver,24326,seqreal1,332129,complete,0.245888,0.245867,113176,UNREALIZABLE,-,unrealizable
452734927,AIGER-Real/beemkrebs3f1_c0to1.aag,9164928,simpleBDDSolver,24326,seqreal2,332128,complete,0.080123,0.080135,113176,REALIZABLE,-,realizable
452734928,AIGER-Real/beemkrebs3f1_c0to1.aag,9164928,simpleBDDSolver,24326,seqreal1,332129,complete,0.080934,0.080943,113176,REALIZABLE,-,realizable
452734932,AIGER-Real/moving_obstacle_16x16_4glitches.aag,9164929,simpleBDDSolver,24326,seqreal2,332128,complete,1.34197,1.34215,92059708,UNREALIZABLE,-,unrealizable
452734933,AIGER-Real/moving_obstacle_16x16_4glitches.aag,9164929,simpleBDDSolver,24326,seqreal1,332129,complete,1.38286,1.38297,92061652,UNREALIZABLE,-,unrealizable
452734937,AIGER-Real/demo-v6_5_REAL.aag,9164930,simpleBDDSolver,24326,seqreal2,332128,complete,0.355247,0.355213,113176,REALIZABLE,-,realizable
452734938,AIGER-Real/demo-v6_5_REAL.aag,9164930,simpleBDDSolver,24326,seqreal1,332129,complete,0.364206,0.3642,113176,REALIZABLE,-,realizable
452734942,AIGER-Real/factory_assembly_7x5_2_11errors.aag,9164931,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.04,3600.42,92565676,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734943,AIGER-Real/factory_assembly_7x5_2_11errors.aag,9164931,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.04,3600.41,92583012,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734947,AIGER-Real/ltl2dba_U1-4_comp3_REAL.aag,9164932,simpleBDDSolver,24326,seqreal2,332128,complete,49.9094,49.9107,92085660,REALIZABLE,-,realizable
452734948,AIGER-Real/ltl2dba_U1-4_comp3_REAL.aag,9164932,simpleBDDSolver,24326,seqreal1,332129,complete,48.2325,48.2314,92117036,REALIZABLE,-,realizable
452734952,AIGER-Real/driver_c8n.aag,9164933,simpleBDDSolver,24326,seqreal2,332128,complete,0.254413,0.254374,113176,REALIZABLE,-,realizable
452734953,AIGER-Real/driver_c8n.aag,9164933,simpleBDDSolver,24326,seqreal1,332129,complete,0.257258,0.257284,113176,REALIZABLE,-,realizable
452734957,AIGER-Real/load_full_5_comp1_REAL.aag,9164934,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.06,3600.5,92227500,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734958,AIGER-Real/load_full_5_comp1_REAL.aag,9164934,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.07,3600.02,92293796,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734962,AIGER-Real/ltl2dba_R4_comp3_UNREAL.aag,9164935,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.01,3600.24,92263684,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734963,AIGER-Real/ltl2dba_R4_comp3_UNREAL.aag,9164935,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.08,3600.32,92272216,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452734967,AIGER-Real/amba6c4unrealy.aag,9164936,simpleBDDSolver,24326,seqreal2,332128,complete,9.54999,9.55126,92077952,UNREALIZABLE,-,unrealizable
452734968,AIGER-Real/amba6c4unrealy.aag,9164936,simpleBDDSolver,24326,seqreal1,332129,complete,8.00656,8.00626,92063140,UNREALIZABLE,-,unrealizable
452734972,AIGER-Real/amba12b4unrealy.aag,9164937,simpleBDDSolver,24326,seqreal2,332128,complete,80.7461,80.7493,92201180,UNREALIZABLE,-,unrealizable
452734973,AIGER-Real/amba12b4unrealy.aag,9164937,simpleBDDSolver,24326,seqreal1,332129,complete,92.6847,92.6836,92222604,UNREALIZABLE,-,unrealizable
452734977,AIGER-Real/ltl2dpa_U14_comp2_REAL.aag,9164938,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.01,3600.23,92263320,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734978,AIGER-Real/ltl2dpa_U14_comp2_REAL.aag,9164938,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.08,3600.41,92289800,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452734982,AIGER-Real/amba7f24unrealn.aag,9164939,simpleBDDSolver,24326,seqreal2,332128,complete,146.659,146.682,92231620,UNREALIZABLE,-,unrealizable
452734983,AIGER-Real/amba7f24unrealn.aag,9164939,simpleBDDSolver,24326,seqreal1,332129,complete,155.557,155.584,92214284,UNREALIZABLE,-,unrealizable
452734987,AIGER-Real/interface-with-overflows-k8-liveness.aag,9164940,simpleBDDSolver,24326,seqreal2,332128,complete,27.4449,27.4444,92143824,UNREALIZABLE,-,unrealizable
452734988,AIGER-Real/interface-with-overflows-k8-liveness.aag,9164940,simpleBDDSolver,24326,seqreal1,332129,complete,52.3359,52.3457,92204336,UNREALIZABLE,-,unrealizable
452734992,AIGER-Real/amba10f36unrealy.aag,9164941,simpleBDDSolver,24326,seqreal2,332128,complete,663.031,663.094,92279076,UNREALIZABLE,-,unrealizable
452734993,AIGER-Real/amba10f36unrealy.aag,9164941,simpleBDDSolver,24326,seqreal1,332129,complete,859.018,859.138,92280992,UNREALIZABLE,-,unrealizable
452734997,AIGER-Real/genbuf28f27unrealn.aag,9164942,simpleBDDSolver,24326,seqreal2,332128,complete,334.153,334.136,92279436,UNREALIZABLE,-,unrealizable
452734998,AIGER-Real/genbuf28f27unrealn.aag,9164942,simpleBDDSolver,24326,seqreal1,332129,complete,450.046,450.079,92284036,UNREALIZABLE,-,unrealizable
452735002,AIGER-Real/driver_b4n.aag,9164943,simpleBDDSolver,24326,seqreal2,332128,complete,0.597269,0.597217,92054740,UNREALIZABLE,-,unrealizable
452735003,AIGER-Real/driver_b4n.aag,9164943,simpleBDDSolver,24326,seqreal1,332129,complete,0.594164,0.59416,92054740,UNREALIZABLE,-,unrealizable
452735007,AIGER-Real/interface-with-overflows-k9-liveness.aag,9164944,simpleBDDSolver,24326,seqreal2,332128,complete,34.9522,34.9556,92169792,UNREALIZABLE,-,unrealizable
452735008,AIGER-Real/interface-with-overflows-k9-liveness.aag,9164944,simpleBDDSolver,24326,seqreal1,332129,complete,49.5312,49.5365,92190892,UNREALIZABLE,-,unrealizable
452735012,AIGER-Real/beemloyd2b1_c0to7.aag,9164945,simpleBDDSolver,24326,seqreal2,332128,complete,67.6696,67.6723,92081952,REALIZABLE,-,realizable
452735013,AIGER-Real/beemloyd2b1_c0to7.aag,9164945,simpleBDDSolver,24326,seqreal1,332129,complete,59.401,59.4109,92081888,REALIZABLE,-,realizable
452735017,AIGER-Real/6s11_c0to1.aag,9164946,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.01,3600.31,92938884,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
