pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,Error,Expected_result
452735018,AIGER-Real/6s11_c0to1.aag,9164946,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.02,3600.44,92934340,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735022,AIGER-Real/amba12f50y.aag,9164947,simpleBDDSolver,24326,seqreal2,332128,complete,867.906,867.994,92272008,REALIZABLE,-,realizable
452735023,AIGER-Real/amba12f50y.aag,9164947,simpleBDDSolver,24326,seqreal1,332129,complete,962.221,962.381,92260008,REALIZABLE,-,realizable
452735027,AIGER-Real/load_full_4_comp2_REAL.aag,9164948,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.05,3600.26,92248088,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452735028,AIGER-Real/load_full_4_comp2_REAL.aag,9164948,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.05,3600.21,92268012,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
452735032,AIGER-Real/load_5c_comp_comp3_UNREAL.aag,9164949,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.04,3600.42,92340608,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735033,AIGER-Real/load_5c_comp_comp3_UNREAL.aag,9164949,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.02,3600.48,92341012,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735037,AIGER-Real/ltl2dba_E6_comp2_REAL.aag,9164950,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.06,3600.56,92294336,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735038,AIGER-Real/ltl2dba_E6_comp2_REAL.aag,9164950,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.07,3600.81,92283644,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735042,AIGER-Real/add128n.aag,9164951,simpleBDDSolver,24326,seqreal2,332128,complete,81.7882,81.8033,92109280,REALIZABLE,-,realizable
452735043,AIGER-Real/add128n.aag,9164951,simpleBDDSolver,24326,seqreal1,332129,complete,81.5568,81.562,92105444,REALIZABLE,-,realizable
452735047,AIGER-Real/mvs20n.aag,9164952,simpleBDDSolver,24326,seqreal2,332128,complete,0.014545,0.0145411,113176,REALIZABLE,-,realizable
452735048,AIGER-Real/mvs20n.aag,9164952,simpleBDDSolver,24326,seqreal1,332129,complete,0.016206,0.0161561,113176,REALIZABLE,-,realizable
452735052,AIGER-Real/cycle_sched_16_7_1.aag,9164953,simpleBDDSolver,24326,seqreal2,332128,complete,37.6819,37.6859,92078616,REALIZABLE,-,realizable
452735053,AIGER-Real/cycle_sched_16_7_1.aag,9164953,simpleBDDSolver,24326,seqreal1,332129,complete,45.529,45.5281,92078696,REALIZABLE,-,realizable
452735057,AIGER-Real/genbuf20c10n.aag,9164954,simpleBDDSolver,24326,seqreal2,332128,complete,103.343,103.383,92250116,REALIZABLE,-,realizable
452735058,AIGER-Real/genbuf20c10n.aag,9164954,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.04,3600.61,92361412,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735062,AIGER-Real/demo-v13_5_REAL.aag,9164955,simpleBDDSolver,24326,seqreal2,332128,complete,0.013445,0.0134239,113176,REALIZABLE,-,realizable
452735063,AIGER-Real/demo-v13_5_REAL.aag,9164955,simpleBDDSolver,24326,seqreal1,332129,complete,0.012618,0.012619,113176,REALIZABLE,-,realizable
452735067,AIGER-Real/stay12y.aag,9164956,simpleBDDSolver,24326,seqreal2,332128,complete,6.25036,6.2508,92064256,REALIZABLE,-,realizable
452735068,AIGER-Real/stay12y.aag,9164956,simpleBDDSolver,24326,seqreal1,332129,complete,6.24557,6.24602,92064416,REALIZABLE,-,realizable
452735072,AIGER-Real/add192n.aag,9164957,simpleBDDSolver,24326,seqreal2,332128,complete,387.581,387.594,92196456,REALIZABLE,-,realizable
452735073,AIGER-Real/add192n.aag,9164957,simpleBDDSolver,24326,seqreal1,332129,complete,405.278,405.33,92200460,REALIZABLE,-,realizable
452735077,AIGER-Real/gb_s2_r3_comp3_REAL.aag,9164958,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.1,3600.13,92227104,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735078,AIGER-Real/gb_s2_r3_comp3_REAL.aag,9164958,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.05,3600.21,92213212,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735082,AIGER-Real/atom_bakery_sym.aag,9164959,simpleBDDSolver,24326,seqreal2,332128,complete,0.133681,0.133727,113176,UNREALIZABLE,-,unrealizable
452735083,AIGER-Real/atom_bakery_sym.aag,9164959,simpleBDDSolver,24326,seqreal1,332129,complete,0.072349,0.0723341,113176,UNREALIZABLE,-,unrealizable
452735087,AIGER-Real/bs512y.aag,9164960,simpleBDDSolver,24326,seqreal2,332128,complete,0.824881,0.824877,92057076,REALIZABLE,-,realizable
452735088,AIGER-Real/bs512y.aag,9164960,simpleBDDSolver,24326,seqreal1,332129,complete,0.790145,0.79016,92057076,REALIZABLE,-,realizable
452735092,AIGER-Real/load_4c_comp_comp1_UNREAL.aag,9164961,simpleBDDSolver,24326,seqreal2,332128,complete,23.9038,23.9045,92079276,UNREALIZABLE,-,unrealizable
452735093,AIGER-Real/load_4c_comp_comp1_UNREAL.aag,9164961,simpleBDDSolver,24326,seqreal1,332129,complete,19.892,19.8917,92080320,UNREALIZABLE,-,unrealizable
452735097,AIGER-Real/good_bakery.wuntil.aag,9164962,simpleBDDSolver,24326,seqreal2,332128,complete,1.36583,1.36577,92054556,REALIZABLE,-,realizable
452735098,AIGER-Real/good_bakery.wuntil.aag,9164962,simpleBDDSolver,24326,seqreal1,332129,complete,1.42074,1.42075,92054556,REALIZABLE,-,realizable
452735102,AIGER-Real/driver_d4y.aag,9164963,simpleBDDSolver,24326,seqreal2,332128,complete,0.015614,0.015576,113176,UNREALIZABLE,-,unrealizable
452735103,AIGER-Real/driver_d4y.aag,9164963,simpleBDDSolver,24326,seqreal1,332129,complete,0.015894,0.015899,113176,UNREALIZABLE,-,unrealizable
452735107,AIGER-Real/demo-v3_5_REAL.aag,9164964,simpleBDDSolver,24326,seqreal2,332128,complete,0.041053,0.0410629,113176,REALIZABLE,-,realizable
452735108,AIGER-Real/demo-v3_5_REAL.aag,9164964,simpleBDDSolver,24326,seqreal1,332129,complete,0.04069,0.0406679,113176,REALIZABLE,-,realizable
452735112,AIGER-Real/demo-v22_5_REAL.aag,9164965,simpleBDDSolver,24326,seqreal2,332128,complete,0.463985,0.464006,113176,REALIZABLE,-,realizable
452735113,AIGER-Real/demo-v22_5_REAL.aag,9164965,simpleBDDSolver,24326,seqreal1,332129,complete,0.465132,0.465181,113176,REALIZABLE,-,realizable
452735117,AIGER-Real/6s182_c0to3.aag,9164966,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.07,3600.52,92714516,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735118,AIGER-Real/6s182_c0to3.aag,9164966,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.07,3600.12,92714520,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735122,AIGER-Real/beemgear2f1_c0to3.aag,9164967,simpleBDDSolver,24326,seqreal2,332128,complete,7.08871,7.08846,92057704,REALIZABLE,-,realizable
452735123,AIGER-Real/beemgear2f1_c0to3.aag,9164967,simpleBDDSolver,24326,seqreal1,332129,complete,7.27006,7.27417,92057704,REALIZABLE,-,realizable
452735127,AIGER-Real/mult_bool_matrix_dyn_4_5.aag,9164968,simpleBDDSolver,24326,seqreal2,332128,complete,5.81522,5.8157,92074032,REALIZABLE,-,realizable
452735128,AIGER-Real/mult_bool_matrix_dyn_4_5.aag,9164968,simpleBDDSolver,24326,seqreal1,332129,complete,4.70716,4.71167,92063728,REALIZABLE,-,realizable
452735132,AIGER-Real/moving_obstacle_96x96_44glitches.aag,9164969,simpleBDDSolver,24326,seqreal2,332128,complete,1700.33,1700.37,92304452,UNREALIZABLE,-,unrealizable
452735133,AIGER-Real/moving_obstacle_96x96_44glitches.aag,9164969,simpleBDDSolver,24326,seqreal1,332129,complete,1668.66,1668.94,92305188,UNREALIZABLE,-,unrealizable
452735137,AIGER-Real/driver_a4n.aag,9164970,simpleBDDSolver,24326,seqreal2,332128,complete,0.618127,0.618111,92054740,UNREALIZABLE,-,unrealizable
452735138,AIGER-Real/driver_a4n.aag,9164970,simpleBDDSolver,24326,seqreal1,332129,complete,0.618606,0.618594,92054740,UNREALIZABLE,-,unrealizable
452735142,AIGER-Real/genbuf28c14n.aag,9164971,simpleBDDSolver,24326,seqreal2,332128,complete,226.251,226.294,92277212,REALIZABLE,-,realizable
452735143,AIGER-Real/genbuf28c14n.aag,9164971,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.02,3600.26,92602636,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735147,AIGER-Real/ltl2dba_C2-8_comp4_REAL.aag,9164972,simpleBDDSolver,24326,seqreal2,332128,complete,0.443119,0.443072,113176,REALIZABLE,-,realizable
452735148,AIGER-Real/ltl2dba_C2-8_comp4_REAL.aag,9164972,simpleBDDSolver,24326,seqreal1,332129,complete,0.469982,0.469982,113176,REALIZABLE,-,realizable
452735152,AIGER-Real/cycle_sched_6_7_1.aag,9164973,simpleBDDSolver,24326,seqreal2,332128,complete,56.9266,56.9249,92082528,REALIZABLE,-,realizable
452735153,AIGER-Real/cycle_sched_6_7_1.aag,9164973,simpleBDDSolver,24326,seqreal1,332129,complete,60.8585,60.8869,92103100,REALIZABLE,-,realizable
452735157,AIGER-Real/amba2match5.aag,9164974,simpleBDDSolver,24326,seqreal2,332128,complete,0.481932,0.481884,113176,UNREALIZABLE,-,unrealizable
452735158,AIGER-Real/amba2match5.aag,9164974,simpleBDDSolver,24326,seqreal1,332129,complete,0.482126,0.482086,113176,UNREALIZABLE,-,unrealizable
452735162,AIGER-Real/demo-v18_5_REAL.aag,9164975,simpleBDDSolver,24326,seqreal2,332128,complete,133.177,133.193,92204824,REALIZABLE,-,realizable
452735163,AIGER-Real/demo-v18_5_REAL.aag,9164975,simpleBDDSolver,24326,seqreal1,332129,complete,156.033,156.085,92200728,REALIZABLE,-,realizable
452735167,AIGER-Real/driver_d7n.aag,9164976,simpleBDDSolver,24326,seqreal2,332128,complete,0.059267,0.0592669,113176,UNREALIZABLE,-,unrealizable
452735168,AIGER-Real/driver_d7n.aag,9164976,simpleBDDSolver,24326,seqreal1,332129,complete,0.061093,0.0610841,113176,UNREALIZABLE,-,unrealizable
452735172,AIGER-Real/beemadd3b1_c0to3.aag,9164977,simpleBDDSolver,24326,seqreal2,332128,complete,10.8172,10.8183,92058324,REALIZABLE,-,realizable
452735173,AIGER-Real/beemadd3b1_c0to3.aag,9164977,simpleBDDSolver,24326,seqreal1,332129,complete,10.8009,10.802,92058324,REALIZABLE,-,realizable
452735177,AIGER-Real/6s16_c0to7.aag,9164978,simpleBDDSolver,24326,seqreal2,332128,complete,756.84,756.904,92267320,NEW-REALIZABLE,-,unknown
452735178,AIGER-Real/6s16_c0to7.aag,9164978,simpleBDDSolver,24326,seqreal1,332129,complete,728.274,728.397,92266396,NEW-REALIZABLE,-,unknown
452735182,AIGER-Real/ltl2dba_theta8_comp4_UNREAL.aag,9164979,simpleBDDSolver,24326,seqreal2,332128,complete,33.4932,33.4974,92113400,UNREALIZABLE,-,unrealizable
452735183,AIGER-Real/ltl2dba_theta8_comp4_UNREAL.aag,9164979,simpleBDDSolver,24326,seqreal1,332129,complete,37.249,37.2475,92109956,UNREALIZABLE,-,unrealizable
452735187,AIGER-Real/good_bakery.false.aag,9164980,simpleBDDSolver,24326,seqreal2,332128,complete,597.526,597.624,92216116,UNREALIZABLE,-,unrealizable
452735188,AIGER-Real/good_bakery.false.aag,9164980,simpleBDDSolver,24326,seqreal1,332129,complete,245.034,245.07,92236008,UNREALIZABLE,-,unrealizable
452735192,AIGER-Real/genbuf48c20n.aag,9164981,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.03,3600.31,92369108,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735193,AIGER-Real/genbuf48c20n.aag,9164981,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.06,3600.61,92423048,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735197,AIGER-Real/demo-v11_5_UNREAL.aag,9164982,simpleBDDSolver,24326,seqreal2,332128,complete,0.015982,0.015985,113176,UNREALIZABLE,-,unrealizable
452735198,AIGER-Real/demo-v11_5_UNREAL.aag,9164982,simpleBDDSolver,24326,seqreal1,332129,complete,0.01588,0.0159049,113176,UNREALIZABLE,-,unrealizable
452735202,AIGER-Real/bs256y.aag,9164983,simpleBDDSolver,24326,seqreal2,332128,complete,0.191092,0.19107,113176,REALIZABLE,-,realizable
452735203,AIGER-Real/bs256y.aag,9164983,simpleBDDSolver,24326,seqreal1,332129,complete,0.209158,0.209178,113176,REALIZABLE,-,realizable
452735207,AIGER-Real/interface-with-overflows-k5-liveness.aag,9164984,simpleBDDSolver,24326,seqreal2,332128,complete,35.3009,35.3,92191616,UNREALIZABLE,-,unrealizable
452735208,AIGER-Real/interface-with-overflows-k5-liveness.aag,9164984,simpleBDDSolver,24326,seqreal1,332129,complete,41.7613,41.7597,92214236,UNREALIZABLE,-,unrealizable
452735212,AIGER-Real/amba9c4unrealy.aag,9164985,simpleBDDSolver,24326,seqreal2,332128,complete,29.4592,29.4586,92188272,UNREALIZABLE,-,unrealizable
452735213,AIGER-Real/amba9c4unrealy.aag,9164985,simpleBDDSolver,24326,seqreal1,332129,complete,33.8284,33.8266,92121956,UNREALIZABLE,-,unrealizable
452735217,AIGER-Real/beempgsol5b1_c0to1.aag,9164986,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.01,3600.32,92408012,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735218,AIGER-Real/beempgsol5b1_c0to1.aag,9164986,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.05,3600.37,92408012,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735222,AIGER-Real/amba4match5.aag,9164987,simpleBDDSolver,24326,seqreal2,332128,complete,56.8767,56.8787,92077664,UNREALIZABLE,-,unrealizable
452735223,AIGER-Real/amba4match5.aag,9164987,simpleBDDSolver,24326,seqreal1,332129,complete,78.4146,78.4182,92108752,UNREALIZABLE,-,unrealizable
452735227,AIGER-Real/genbuf56c20y.aag,9164988,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.05,3600.11,92289076,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735228,AIGER-Real/genbuf56c20y.aag,9164988,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.02,3600.34,92303728,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735232,AIGER-Real/bs2048y.aag,9164989,simpleBDDSolver,24326,seqreal2,332128,complete,7.61545,7.61604,92107956,REALIZABLE,-,realizable
452735233,AIGER-Real/bs2048y.aag,9164989,simpleBDDSolver,24326,seqreal1,332129,complete,7.10435,7.10474,92107960,REALIZABLE,-,realizable
452735237,AIGER-Real/moving_obstacle_32x32_12glitches.aag,9164990,simpleBDDSolver,24326,seqreal2,332128,complete,10.0367,5.06761,92073544,UNREALIZABLE,-,unrealizable
452735238,AIGER-Real/moving_obstacle_32x32_12glitches.aag,9164990,simpleBDDSolver,24326,seqreal1,332129,complete,5.17535,5.17545,92073536,UNREALIZABLE,-,unrealizable
452735242,AIGER-Real/demo-v1_5_UNREAL.aag,9164991,simpleBDDSolver,24326,seqreal2,332128,complete,0.027631,0.027641,113176,UNREALIZABLE,-,unrealizable
452735243,AIGER-Real/demo-v1_5_UNREAL.aag,9164991,simpleBDDSolver,24326,seqreal1,332129,complete,0.028935,0.028967,113176,UNREALIZABLE,-,unrealizable
452735247,AIGER-Real/amba5match5.aag,9164992,simpleBDDSolver,24326,seqreal2,332128,complete,52.5348,52.5362,92075192,UNREALIZABLE,-,unrealizable
452735248,AIGER-Real/amba5match5.aag,9164992,simpleBDDSolver,24326,seqreal1,332129,complete,52.9299,52.9366,92081596,UNREALIZABLE,-,unrealizable
452735252,AIGER-Real/ltl2dba_E4_comp4_REAL.aag,9164993,simpleBDDSolver,24326,seqreal2,332128,complete,2693.43,2693.6,92276500,REALIZABLE,-,realizable
452735253,AIGER-Real/ltl2dba_E4_comp4_REAL.aag,9164993,simpleBDDSolver,24326,seqreal1,332129,complete,2167.85,2167.96,92269820,REALIZABLE,-,realizable
452735257,AIGER-Real/demo-v11_2_UNREAL.aag,9164994,simpleBDDSolver,24326,seqreal2,332128,complete,0.013833,0.0138009,113176,UNREALIZABLE,-,unrealizable
452735258,AIGER-Real/demo-v11_2_UNREAL.aag,9164994,simpleBDDSolver,24326,seqreal1,332129,complete,0.014074,0.0140891,113176,UNREALIZABLE,-,unrealizable
452735262,AIGER-Real/mvs28n.aag,9164995,simpleBDDSolver,24326,seqreal2,332128,complete,0.076971,0.0769679,113176,REALIZABLE,-,realizable
452735263,AIGER-Real/mvs28n.aag,9164995,simpleBDDSolver,24326,seqreal1,332129,complete,0.078269,0.07829,113176,REALIZABLE,-,realizable
452735267,AIGER-Real/cycle_sched_20_2_4.aag,9164996,simpleBDDSolver,24326,seqreal2,332128,complete,431.175,431.188,92191768,REALIZABLE,-,realizable
452735268,AIGER-Real/cycle_sched_20_2_4.aag,9164996,simpleBDDSolver,24326,seqreal1,332129,complete,683.143,683.179,92261892,REALIZABLE,-,realizable
452735272,AIGER-Real/load_full_6_comp2_REAL.aag,9164997,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.03,3600.2,92305800,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735273,AIGER-Real/load_full_6_comp2_REAL.aag,9164997,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.09,3600.38,92290696,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735277,AIGER-Real/driver_d8y.aag,9164998,simpleBDDSolver,24326,seqreal2,332128,complete,0.100951,0.100932,113176,REALIZABLE,-,realizable
452735278,AIGER-Real/driver_d8y.aag,9164998,simpleBDDSolver,24326,seqreal1,332129,complete,0.102975,0.102962,113176,REALIZABLE,-,realizable
452735282,AIGER-Real/cycle_sched_24_2_4.aag,9164999,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.09,3600.7,92296164,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735283,AIGER-Real/cycle_sched_24_2_4.aag,9164999,simpleBDDSolver,24326,seqreal1,332129,complete,1367.96,1368.14,92275112,REALIZABLE,-,realizable
452735287,AIGER-Real/cycle_sched_16_3_4.aag,9165000,simpleBDDSolver,24326,seqreal2,332128,complete,227.872,227.913,92185472,NEW-REALIZABLE,-,unknown
452735288,AIGER-Real/cycle_sched_16_3_4.aag,9165000,simpleBDDSolver,24326,seqreal1,332129,complete,318.535,318.593,92253184,NEW-REALIZABLE,-,unknown
452735292,AIGER-Real/ltl2dba_U1-6_comp2_UNREAL.aag,9165001,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.01,3600.41,92278980,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735293,AIGER-Real/ltl2dba_U1-6_comp2_UNREAL.aag,9165001,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.03,3600.21,92236840,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735297,AIGER-Real/mult_bool_matrix_dyn_5_5.aag,9165002,simpleBDDSolver,24326,seqreal2,332128,complete,1202.37,1202.51,92301092,REALIZABLE,-,realizable
452735298,AIGER-Real/mult_bool_matrix_dyn_5_5.aag,9165002,simpleBDDSolver,24326,seqreal1,332129,complete,1454.79,1454.88,92300420,REALIZABLE,-,realizable
452735302,AIGER-Real/amba6match5.aag,9165003,simpleBDDSolver,24326,seqreal2,332128,complete,74.7362,74.7334,92085504,UNREALIZABLE,-,unrealizable
452735303,AIGER-Real/amba6match5.aag,9165003,simpleBDDSolver,24326,seqreal1,332129,complete,68.4964,68.5068,92115964,UNREALIZABLE,-,unrealizable
452735307,AIGER-Real/ltl2dba_beta5_comp3_UNREAL.aag,9165004,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.06,3600.41,92266724,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735308,AIGER-Real/ltl2dba_beta5_comp3_UNREAL.aag,9165004,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.03,3600.21,92266708,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735312,AIGER-Real/moving_obstacle_48x48_20glitches.aag,9165005,simpleBDDSolver,24326,seqreal2,332128,complete,53.2146,53.213,92117340,UNREALIZABLE,-,unrealizable
452735313,AIGER-Real/moving_obstacle_48x48_20glitches.aag,9165005,simpleBDDSolver,24326,seqreal1,332129,complete,51.3585,51.3753,92184512,UNREALIZABLE,-,unrealizable
452735317,AIGER-Real/cycle_sched_2_6_1.aag,9165006,simpleBDDSolver,24326,seqreal2,332128,complete,0.477193,0.477176,113176,REALIZABLE,-,realizable
452735318,AIGER-Real/cycle_sched_2_6_1.aag,9165006,simpleBDDSolver,24326,seqreal1,332129,complete,0.313023,0.313032,113176,REALIZABLE,-,realizable
452735322,AIGER-Real/cycle_sched_12_3_3.aag,9165007,simpleBDDSolver,24326,seqreal2,332128,complete,201.61,201.622,92176520,REALIZABLE,-,realizable
452735323,AIGER-Real/cycle_sched_12_3_3.aag,9165007,simpleBDDSolver,24326,seqreal1,332129,complete,474.306,474.392,92269092,REALIZABLE,-,realizable
452735327,AIGER-Real/mult_bool_matrix_5_3_5.aag,9165008,simpleBDDSolver,24326,seqreal2,332128,complete,894.71,894.867,92331120,REALIZABLE,-,realizable
452735328,AIGER-Real/mult_bool_matrix_5_3_5.aag,9165008,simpleBDDSolver,24326,seqreal1,332129,complete,897.483,897.67,92331120,REALIZABLE,-,realizable
452735332,AIGER-Real/amba9b40y.aag,9165009,simpleBDDSolver,24326,seqreal2,332128,complete,219.664,219.655,92237800,REALIZABLE,-,realizable
452735333,AIGER-Real/amba9b40y.aag,9165009,simpleBDDSolver,24326,seqreal1,332129,complete,238.028,238.035,92242540,REALIZABLE,-,realizable
452735337,AIGER-Real/factory_assembly_3x3_1_1errors.aag,9165010,simpleBDDSolver,24326,seqreal2,332128,complete,0.04255,0.042534,113176,UNREALIZABLE,-,unrealizable
452735338,AIGER-Real/factory_assembly_3x3_1_1errors.aag,9165010,simpleBDDSolver,24326,seqreal1,332129,complete,0.04239,0.0423401,113176,UNREALIZABLE,-,unrealizable
452735342,AIGER-Real/demo-v6_2_UNREAL.aag,9165011,simpleBDDSolver,24326,seqreal2,332128,complete,0.197688,0.197654,113176,UNREALIZABLE,-,unrealizable
452735343,AIGER-Real/demo-v6_2_UNREAL.aag,9165011,simpleBDDSolver,24326,seqreal1,332129,complete,0.265875,0.265846,113176,UNREALIZABLE,-,unrealizable
452735347,AIGER-Real/amba7match5.aag,9165012,simpleBDDSolver,24326,seqreal2,332128,complete,107.09,107.085,92107836,UNREALIZABLE,-,unrealizable
452735348,AIGER-Real/amba7match5.aag,9165012,simpleBDDSolver,24326,seqreal1,332129,complete,92.9178,92.9272,92117024,UNREALIZABLE,-,unrealizable
452735352,AIGER-Real/load_full_3_comp3_REAL.aag,9165013,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.03,3600.02,92235352,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735353,AIGER-Real/load_full_3_comp3_REAL.aag,9165013,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.06,3600.41,92246936,--,Found neither REALIZABLE nor UNREALIZABLE,realizable
452735357,AIGER-Real/demo-v2_5_UNREAL.aag,9165014,simpleBDDSolver,24326,seqreal2,332128,complete,0.024465,0.024422,113176,UNREALIZABLE,-,unrealizable
452735358,AIGER-Real/demo-v2_5_UNREAL.aag,9165014,simpleBDDSolver,24326,seqreal1,332129,complete,0.024739,0.0247591,113176,UNREALIZABLE,-,unrealizable
452735362,AIGER-Real/factory_assembly_5x6_2_0errors.aag,9165015,simpleBDDSolver,24326,seqreal2,332128,complete,1684.71,1685.13,92354828,UNREALIZABLE,-,unrealizable
452735363,AIGER-Real/factory_assembly_5x6_2_0errors.aag,9165015,simpleBDDSolver,24326,seqreal1,332129,complete,1790.81,1791.05,92357456,UNREALIZABLE,-,unrealizable
452735367,AIGER-Real/bob12s01_c0to7.aag,9165016,simpleBDDSolver,24326,seqreal2,332128,timeout (cpu),3600.09,3600.51,92291540,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735368,AIGER-Real/bob12s01_c0to7.aag,9165016,simpleBDDSolver,24326,seqreal1,332129,timeout (cpu),3600.04,3600.11,92286128,--,Found neither REALIZABLE nor UNREALIZABLE,unknown
452735372,AIGER-Real/driver_b10y.aag,9165017,simpleBDDSolver,24326,seqreal2,332128,complete,1.51673,1.51682,92055996,REALIZABLE,-,realizable
452735373,AIGER-Real/driver_b10y.aag,9165017,simpleBDDSolver,24326,seqreal1,332129,complete,1.5192,1.51936,92055960,REALIZABLE,-,realizable
452735377,AIGER-Real/driver_c6y.aag,9165018,simpleBDDSolver,24326,seqreal2,332128,complete,0.114302,0.114313,113176,UNREALIZABLE,-,unrealizable
452735378,AIGER-Real/driver_c6y.aag,9165018,simpleBDDSolver,24326,seqreal1,332129,complete,0.116198,0.116172,113176,UNREALIZABLE,-,unrealizable
